2016-09-28 05:30:00+00:00	00507&cn.ren	155	13.392	1.116	72.288
2016-09-28 05:35:00+00:00	00507&cn.ren	164	14.1696	1.1808	73.4688
2016-09-28 05:40:00+00:00	00507&cn.ren	162	13.9968	1.1664	74.6352
2016-09-28 05:45:00+00:00	00507&cn.ren	145	12.528	1.044	75.6792
2016-09-28 05:50:00+00:00	00507&cn.ren	166	14.3424	1.1952	76.8744
2016-09-28 05:55:00+00:00	00507&cn.ren	161	13.9104	1.1592	78.0336
2016-09-28 06:00:00+00:00	00507&cn.ren	152	13.1328	1.0944	79.128
2016-09-28 06:05:00+00:00	00507&cn.ren	147	12.7008	1.0584	80.1864
2016-09-28 06:10:00+00:00	00507&cn.ren	158	13.6512	1.1376	81.324
2016-09-28 06:15:00+00:00	00507&cn.ren	141	12.1824	1.0152	82.3392
2016-09-28 06:20:00+00:00	00507&cn.ren	135	11.664	0.972	83.3112
2016-09-28 06:25:00+00:00	00507&cn.ren	138	11.9232	0.9936	84.3048
2016-09-28 06:30:00+00:00	00507&cn.ren	155	13.392	1.116	85.4208
2016-09-28 06:35:00+00:00	00507&cn.ren	155	13.392	1.116	86.5368
2016-09-28 06:40:00+00:00	00507&cn.ren	135	11.664	0.972	87.5088
2016-09-28 06:45:00+00:00	00507&cn.ren	133	11.4912	0.9576	88.4664
2016-09-28 06:50:00+00:00	00507&cn.ren	136	11.7504	0.9792	89.4456
2016-09-28 06:55:00+00:00	00507&cn.ren	137	11.8368	0.9864	90.432
2016-09-28 07:00:00+00:00	00507&cn.ren	127	10.9728	0.9144	91.3464
2016-09-28 07:05:00+00:00	00507&cn.ren	140	12.096	1.008	92.3544
2016-09-28 07:10:00+00:00	00507&cn.ren	138	11.9232	0.9936	93.348
2016-09-28 07:15:00+00:00	00507&cn.ren	130	11.232	0.936	94.284
2016-09-28 07:20:00+00:00	00507&cn.ren	145	12.528	1.044	95.328
2016-09-28 07:25:00+00:00	00507&cn.ren	158	13.6512	1.1376	96.4656
2016-09-28 07:30:00+00:00	00507&cn.ren	185	15.984	1.332	97.7976
2016-09-28 07:35:00+00:00	00507&cn.ren	190	16.416	1.368	99.1656
2016-09-28 07:40:00+00:00	00507&cn.ren	190	16.416	1.368	100.5336
2016-09-28 07:45:00+00:00	00507&cn.ren	195	16.848	1.404	101.9376
2016-09-28 07:50:00+00:00	00507&cn.ren	203	17.5392	1.4616	103.3992
2016-09-28 07:55:00+00:00	00507&cn.ren	185	15.984	1.332	104.7312
2016-09-28 08:00:00+00:00	00507&cn.ren	172	14.8608	1.2384	105.9696
2016-09-28 08:05:00+00:00	00507&cn.ren	174	15.0336	1.2528	107.2224
2016-09-28 08:10:00+00:00	00507&cn.ren	177	15.2928	1.2744	108.4968
2016-09-28 08:15:00+00:00	00507&cn.ren	179	15.4656	1.2888	109.7856
2016-09-28 08:20:00+00:00	00507&cn.ren	184	15.8976	1.3248	111.1104
2016-09-28 08:25:00+00:00	00507&cn.ren	184	15.8976	1.3248	112.4352
2016-09-28 08:30:00+00:00	00507&cn.ren	173	14.9472	1.2456	113.6808
2016-09-28 08:35:00+00:00	00507&cn.ren	169	14.6016	1.2168	114.8976
2016-09-28 08:40:00+00:00	00507&cn.ren	168	14.5152	1.2096	116.1072
2016-09-28 08:45:00+00:00	00507&cn.ren	179	15.4656	1.2888	117.396
2016-09-28 08:50:00+00:00	00507&cn.ren	181	15.6384	1.3032	118.6992
2016-09-28 08:55:00+00:00	00507&cn.ren	168	14.5152	1.2096	119.9088
2016-09-28 09:00:00+00:00	00507&cn.ren	179	15.4656	1.2888	121.1976
2016-09-28 09:05:00+00:00	00507&cn.ren	182	15.7248	1.3104	122.508
2016-09-28 09:10:00+00:00	00507&cn.ren	178	15.3792	1.2816	123.7896
2016-09-28 09:15:00+00:00	00507&cn.ren	189	16.3296	1.3608	125.1504
2016-09-28 09:20:00+00:00	00507&cn.ren	178	15.3792	1.2816	126.432
2016-09-28 09:25:00+00:00	00507&cn.ren	178	15.3792	1.2816	127.7136
2016-09-28 09:30:00+00:00	00507&cn.ren	189	16.3296	1.3608	129.0744
2016-09-28 09:35:00+00:00	00507&cn.ren	200	17.28	1.44	130.5144
2016-09-28 09:40:00+00:00	00507&cn.ren	220	19.008	1.584	132.0984
2016-09-28 09:45:00+00:00	00507&cn.ren	225	19.44	1.62	133.7184
2016-09-28 09:50:00+00:00	00507&cn.ren	220	19.008	1.584	135.3024
2016-09-28 09:55:00+00:00	00507&cn.ren	228	19.6992	1.6416	136.944
2016-09-28 10:00:00+00:00	00507&cn.ren	225	19.44	1.62	138.564
2016-09-28 10:05:00+00:00	00507&cn.ren	212	18.3168	1.5264	140.0904
2016-09-28 10:10:00+00:00	00507&cn.ren	223	19.2672	1.6056	141.696
2016-09-28 10:15:00+00:00	00507&cn.ren	238	20.5632	1.7136	143.4096
2016-09-28 10:20:00+00:00	00507&cn.ren	248	21.4272	1.7856	145.1952
2016-09-28 10:25:00+00:00	00507&cn.ren	244	21.0816	1.7568	146.952
2016-09-28 10:30:00+00:00	00507&cn.ren	250	21.6	1.8	148.752
2016-09-28 10:35:00+00:00	00507&cn.ren	260	22.464	1.872	150.624
2016-09-28 10:40:00+00:00	00507&cn.ren	256	22.1184	1.8432	152.4672
2016-09-28 10:45:00+00:00	00507&cn.ren	256	22.1184	1.8432	154.3104
2016-09-28 10:50:00+00:00	00507&cn.ren	252	21.7728	1.8144	156.1248
2016-09-28 10:55:00+00:00	00507&cn.ren	256	22.1184	1.8432	157.968
2016-09-28 11:00:00+00:00	00507&cn.ren	227	19.6128	1.6344	159.6024
2016-09-28 11:05:00+00:00	00507&cn.ren	243	20.9952	1.7496	161.352
2016-09-28 11:10:00+00:00	00507&cn.ren	254	21.9456	1.8288	163.1808
2016-09-28 11:15:00+00:00	00507&cn.ren	245	21.168	1.764	164.9448
2016-09-28 11:20:00+00:00	00507&cn.ren	259	22.3776	1.8648	166.8096
2016-09-28 11:25:00+00:00	00507&cn.ren	250	21.6	1.8	168.6096
2016-09-28 11:30:00+00:00	00507&cn.ren	253	21.8592	1.8216	170.4312
2016-09-28 11:35:00+00:00	00507&cn.ren	243	20.9952	1.7496	172.1808
2016-09-28 11:40:00+00:00	00507&cn.ren	248	21.4272	1.7856	173.9664
2016-09-28 11:45:00+00:00	00507&cn.ren	240	20.736	1.728	175.6944
2016-09-28 11:50:00+00:00	00507&cn.ren	228	19.6992	1.6416	177.336
2016-09-28 11:55:00+00:00	00507&cn.ren	228	19.6992	1.6416	178.9776
2016-09-28 12:00:00+00:00	00507&cn.ren	229	19.7856	1.6488	180.6264
2016-09-28 12:05:00+00:00	00507&cn.ren	234	20.2176	1.6848	182.3112
2016-09-28 12:10:00+00:00	00507&cn.ren	228	19.6992	1.6416	183.9528
2016-09-28 12:15:00+00:00	00507&cn.ren	233	20.1312	1.6776	185.6304
2016-09-28 12:20:00+00:00	00507&cn.ren	230	19.872	1.656	187.2864
2016-09-28 12:25:00+00:00	00507&cn.ren	234	20.2176	1.6848	188.9712
2016-09-28 12:30:00+00:00	00507&cn.ren	230	19.872	1.656	190.6272
2016-09-28 12:35:00+00:00	00507&cn.ren	231	19.9584	1.6632	192.2904
2016-09-28 12:40:00+00:00	00507&cn.ren	221	19.0944	1.5912	193.8816
2016-09-28 12:45:00+00:00	00507&cn.ren	239	20.6496	1.7208	195.6024
2016-09-28 12:50:00+00:00	00507&cn.ren	235	20.304	1.692	197.2944
2016-09-28 12:55:00+00:00	00507&cn.ren	231	19.9584	1.6632	198.9576
2016-09-28 13:00:00+00:00	00507&cn.ren	246	21.2544	1.7712	200.7288
2016-09-28 13:05:00+00:00	00507&cn.ren	250	21.6	1.8	202.5288
2016-09-28 13:10:00+00:00	00507&cn.ren	255	22.032	1.836	204.3648
2016-09-28 13:15:00+00:00	00507&cn.ren	246	21.2544	1.7712	206.136
