2016-09-11 16:45:00+00:00	0.2	37.96
2016-09-11 16:50:00+00:00	0.2	38.16
2016-09-11 16:55:00+00:00	0.24	38.4
2016-09-11 17:00:00+00:00	0.2	38.6
2016-09-11 17:05:00+00:00	0.2	38.8
2016-09-11 17:10:00+00:00	0.2	39.0
2016-09-11 17:15:00+00:00	0.2	39.2
2016-09-11 17:20:00+00:00	0.24	39.44
2016-09-11 17:25:00+00:00	0.2	39.64
2016-09-11 17:30:00+00:00	0.2	39.84
2016-09-11 17:35:00+00:00	0.2	40.04
2016-09-11 17:40:00+00:00	0.24	40.28
2016-09-11 17:45:00+00:00	0.2	40.48
2016-09-11 17:50:00+00:00	0.2	40.68
2016-09-11 17:55:00+00:00	0.2	40.88
2016-09-11 18:00:00+00:00	0.2	41.08
2016-09-11 18:05:00+00:00	0.24	41.32
2016-09-11 18:10:00+00:00	0.2	41.52
2016-09-11 18:15:00+00:00	0.2	41.72
2016-09-11 18:20:00+00:00	0.2	41.92
2016-09-11 18:25:00+00:00	0.2	42.12
2016-09-11 18:30:00+00:00	0.24	42.36
2016-09-11 18:35:00+00:00	0.2	42.56
2016-09-11 18:40:00+00:00	0.2	42.76
2016-09-11 18:45:00+00:00	0.16	42.92
2016-09-11 18:50:00+00:00	0.16	43.08
2016-09-11 18:55:00+00:00	0.2	43.28
2016-09-11 19:00:00+00:00	0.16	43.44
2016-09-11 19:05:00+00:00	0.2	43.64
2016-09-11 19:10:00+00:00	0.16	43.8
2016-09-11 19:15:00+00:00	0.16	43.96
2016-09-11 19:20:00+00:00	0.2	44.16
2016-09-11 19:25:00+00:00	0.16	44.32
2016-09-11 19:30:00+00:00	0.2	44.52
2016-09-11 19:35:00+00:00	0.2	44.72
2016-09-11 19:40:00+00:00	0.2	44.92
2016-09-11 19:45:00+00:00	0.2	45.12
2016-09-11 19:50:00+00:00	0.2	45.32
2016-09-11 19:55:00+00:00	0.2	45.52
2016-09-11 20:00:00+00:00	0.24	45.76
2016-09-11 20:05:00+00:00	0.2	45.96
2016-09-11 20:10:00+00:00	0.2	46.16
2016-09-11 20:15:00+00:00	0.2	46.36
2016-09-11 20:20:00+00:00	0.2	46.56
2016-09-11 20:25:00+00:00	0.2	46.76
2016-09-11 20:30:00+00:00	0.2	46.96
2016-09-11 20:35:00+00:00	0.16	47.12
2016-09-11 20:40:00+00:00	0.2	47.32
2016-09-11 20:45:00+00:00	0.2	47.52
2016-09-11 20:50:00+00:00	0.16	47.68
2016-09-11 20:55:00+00:00	0.2	47.88
2016-09-11 21:00:00+00:00	0.2	48.08
2016-09-11 21:05:00+00:00	0.2	48.28
2016-09-11 21:10:00+00:00	0.2	48.48
2016-09-11 21:15:00+00:00	0.2	48.68
2016-09-11 21:20:00+00:00	0.2	48.88
2016-09-11 21:25:00+00:00	0.2	49.08
2016-09-11 21:30:00+00:00	0.2	49.28
2016-09-11 21:35:00+00:00	0.2	49.48
2016-09-11 21:40:00+00:00	0.16	49.64
2016-09-11 21:45:00+00:00	0.12	49.76
2016-09-11 21:50:00+00:00	0.12	49.88
2016-09-11 21:55:00+00:00	0.12	50.0
2016-09-11 22:00:00+00:00	0.12	50.12
2016-09-11 22:05:00+00:00	0.12	50.24
2016-09-11 22:10:00+00:00	0.12	50.36
2016-09-11 22:15:00+00:00	0.12	50.48
2016-09-11 22:20:00+00:00	0.16	50.64
2016-09-11 22:25:00+00:00	0.24	50.88
2016-09-11 22:30:00+00:00	0.28	51.16
2016-09-11 22:35:00+00:00	0.28	51.44
2016-09-11 22:40:00+00:00	0.28	51.72
2016-09-11 22:45:00+00:00	0.28	52.0
2016-09-11 22:50:00+00:00	0.28	52.28
2016-09-11 22:55:00+00:00	0.28	52.56
2016-09-11 23:00:00+00:00	0.24	52.8
2016-09-11 23:05:00+00:00	0.24	53.04
2016-09-11 23:10:00+00:00	0.2	53.24
2016-09-11 23:15:00+00:00	0.24	53.48
2016-09-11 23:20:00+00:00	0.24	53.72
2016-09-11 23:25:00+00:00	0.24	53.96
2016-09-11 23:30:00+00:00	0.24	54.2
2016-09-11 23:35:00+00:00	0.2	54.4
2016-09-11 23:40:00+00:00	0.24	54.64
2016-09-11 23:45:00+00:00	0.24	54.88
2016-09-11 23:50:00+00:00	0.24	55.12
2016-09-11 23:55:00+00:00	0.24	55.36
2016-09-12 00:00:00+00:00	0.24	55.6
2016-09-12 00:05:00+00:00	0.2	55.8
2016-09-12 00:10:00+00:00	0.24	56.04
2016-09-12 00:15:00+00:00	0.24	56.28
2016-09-12 00:20:00+00:00	0.24	56.52
2016-09-12 00:25:00+00:00	0.2	56.72
2016-09-12 00:30:00+00:00	0.24	56.96
2016-09-12 00:35:00+00:00	0.24	57.2
2016-09-12 00:40:00+00:00	0.24	57.44
2016-09-12 00:45:00+00:00	0.24	57.68
2016-09-12 00:50:00+00:00	0.24	57.92
2016-09-12 00:55:00+00:00	0.2	58.12
2016-09-12 01:00:00+00:00	0.24	58.36
2016-09-12 01:05:00+00:00	0.24	58.6
2016-09-12 01:10:00+00:00	0.24	58.84
2016-09-12 01:15:00+00:00	0.24	59.08
2016-09-12 01:20:00+00:00	0.24	59.32
2016-09-12 01:25:00+00:00	0.24	59.56
2016-09-12 01:30:00+00:00	0.2	59.76
2016-09-12 01:35:00+00:00	0.24	60.0
2016-09-12 01:40:00+00:00	0.24	60.24
2016-09-12 01:45:00+00:00	0.24	60.48
2016-09-12 01:50:00+00:00	0.24	60.72
2016-09-12 01:55:00+00:00	0.24	60.96
2016-09-12 02:00:00+00:00	0.24	61.2
2016-09-12 02:05:00+00:00	0.24	61.44
2016-09-12 02:10:00+00:00	0.24	61.68
2016-09-12 02:15:00+00:00	0.24	61.92
2016-09-12 02:20:00+00:00	0.24	62.16
2016-09-12 02:25:00+00:00	0.24	62.4
2016-09-12 02:30:00+00:00	0.2	62.6
2016-09-12 02:35:00+00:00	0.24	62.84
2016-09-12 02:40:00+00:00	0.24	63.08
2016-09-12 02:45:00+00:00	0.24	63.32
2016-09-12 02:50:00+00:00	0.24	63.56
2016-09-12 02:55:00+00:00	0.24	63.8
2016-09-12 03:00:00+00:00	0.24	64.04
2016-09-12 03:05:00+00:00	0.24	64.28
2016-09-12 03:10:00+00:00	0.24	64.52
2016-09-12 03:15:00+00:00	0.2	64.72
2016-09-12 03:20:00+00:00	0.24	64.96
2016-09-12 03:25:00+00:00	0.24	65.2
2016-09-12 03:30:00+00:00	0.24	65.44
2016-09-12 03:35:00+00:00	0.24	65.68
2016-09-12 03:40:00+00:00	0.24	65.92
2016-09-12 03:45:00+00:00	0.24	66.16
2016-09-12 03:50:00+00:00	0.24	66.4
2016-09-12 03:55:00+00:00	0.24	66.64
2016-09-12 04:00:00+00:00	0.24	66.88
2016-09-12 04:05:00+00:00	0.24	67.12
2016-09-12 04:10:00+00:00	0.24	67.36
2016-09-12 04:15:00+00:00	0.24	67.6
2016-09-12 04:20:00+00:00	0.24	67.84
2016-09-12 04:25:00+00:00	0.24	68.08
2016-09-12 04:30:00+00:00	0.24	68.32
2016-09-12 04:35:00+00:00	0.2	68.52
2016-09-12 04:40:00+00:00	0.2	68.72
2016-09-12 04:45:00+00:00	0.2	68.92
2016-09-12 04:50:00+00:00	0.2	69.12
2016-09-12 04:55:00+00:00	0.2	69.32
2016-09-12 05:00:00+00:00	0.2	69.52
2016-09-12 05:05:00+00:00	0.2	69.72
2016-09-12 05:10:00+00:00	0.24	69.96
2016-09-12 05:15:00+00:00	0.2	70.16
2016-09-12 05:20:00+00:00	0.24	70.4
2016-09-12 05:25:00+00:00	0.2	70.6
2016-09-12 05:30:00+00:00	0.24	70.84
2016-09-12 05:35:00+00:00	0.24	71.08
2016-09-12 05:40:00+00:00	0.24	71.32
2016-09-12 05:45:00+00:00	0.24	71.56
2016-09-12 05:50:00+00:00	0.2	71.76
2016-09-12 05:55:00+00:00	0.24	72.0
2016-09-12 06:00:00+00:00	0.24	72.24
2016-09-12 06:05:00+00:00	0.24	72.48
2016-09-12 06:10:00+00:00	0.24	72.72
2016-09-12 06:15:00+00:00	0.24	72.96
2016-09-12 06:20:00+00:00	0.24	73.2
2016-09-12 06:25:00+00:00	0.24	73.44
2016-09-12 06:30:00+00:00	0.24	73.68
2016-09-12 06:35:00+00:00	0.24	73.92
2016-09-12 06:40:00+00:00	0.24	74.16
2016-09-12 06:45:00+00:00	0.24	74.4
2016-09-12 06:50:00+00:00	0.24	74.64
2016-09-12 06:55:00+00:00	0.24	74.88
2016-09-12 07:00:00+00:00	0.24	75.12
2016-09-12 07:05:00+00:00	0.2	75.32
2016-09-12 07:10:00+00:00	0.24	75.56
2016-09-12 07:15:00+00:00	0.24	75.8
2016-09-12 07:20:00+00:00	0.24	76.04
2016-09-12 07:25:00+00:00	0.24	76.28
2016-09-12 07:30:00+00:00	0.24	76.52
2016-09-12 07:35:00+00:00	0.24	76.76
2016-09-12 07:40:00+00:00	0.24	77.0
2016-09-12 07:45:00+00:00	0.24	77.24
2016-09-12 07:50:00+00:00	0.24	77.48
2016-09-12 07:55:00+00:00	0.24	77.72
2016-09-12 08:00:00+00:00	0.24	77.96
2016-09-12 08:05:00+00:00	0.24	78.2
2016-09-12 08:10:00+00:00	0.24	78.44
2016-09-12 08:15:00+00:00	0.2	78.64
2016-09-12 08:20:00+00:00	0.12	78.76
2016-09-12 08:25:00+00:00	0.12	78.88
2016-09-12 08:30:00+00:00	0.12	79.0
2016-09-12 08:35:00+00:00	0.12	79.12
2016-09-12 08:40:00+00:00	0.12	79.24
2016-09-12 08:45:00+00:00	0.12	79.36
2016-09-12 08:50:00+00:00	0.12	79.48
2016-09-12 08:55:00+00:00	0.12	79.6
2016-09-12 09:00:00+00:00	0.12	79.72
2016-09-12 09:05:00+00:00	0.12	79.84
2016-09-12 09:10:00+00:00	0.12	79.96
2016-09-12 09:15:00+00:00	0.12	80.08
2016-09-12 09:20:00+00:00	0.12	80.2
2016-09-12 09:25:00+00:00	0.16	80.36
2016-09-12 09:30:00+00:00	0.12	80.48
2016-09-12 09:35:00+00:00	0.12	80.6
2016-09-12 09:40:00+00:00	0.12	80.72
2016-09-12 09:45:00+00:00	0.12	80.84
2016-09-12 09:50:00+00:00	0.12	80.96
2016-09-12 09:55:00+00:00	0.12	81.08
2016-09-12 10:00:00+00:00	0.12	81.2
2016-09-12 10:05:00+00:00	0.24	81.44
2016-09-12 10:10:00+00:00	0.28	81.72
2016-09-12 10:15:00+00:00	0.44	82.16
2016-09-12 10:20:00+00:00	0.56	82.72
2016-09-12 10:25:00+00:00	0.6	83.32
2016-09-12 10:30:00+00:00	0.56	83.88
2016-09-12 10:35:00+00:00	0.56	84.44
2016-09-12 10:40:00+00:00	0.64	85.08
2016-09-12 10:45:00+00:00	0.6	85.68
2016-09-12 10:50:00+00:00	0.64	86.32
2016-09-12 10:55:00+00:00	0.64	86.96
2016-09-12 11:00:00+00:00	0.64	87.6
2016-09-12 11:05:00+00:00	0.68	88.28
2016-09-12 11:10:00+00:00	0.6	88.88
2016-09-12 11:15:00+00:00	0.88	89.76
2016-09-12 11:20:00+00:00	0.88	90.64
2016-09-12 11:25:00+00:00	1.04	91.68
2016-09-12 11:30:00+00:00	1.08	92.76
2016-09-12 11:35:00+00:00	1.12	93.88
2016-09-12 11:40:00+00:00	1.08	94.96
2016-09-12 11:45:00+00:00	1.12	96.08
2016-09-12 11:50:00+00:00	1.08	97.16
2016-09-12 11:55:00+00:00	1.12	98.28
2016-09-12 12:00:00+00:00	1.12	99.4
2016-09-12 12:05:00+00:00	1.16	100.56
2016-09-12 12:10:00+00:00	1.16	101.72
2016-09-12 12:15:00+00:00	1.24	102.96
2016-09-12 12:20:00+00:00	1.24	104.2
2016-09-12 12:25:00+00:00	1.44	105.64
2016-09-12 12:30:00+00:00	1.44	107.08
2016-09-12 12:35:00+00:00	1.36	108.44
2016-09-12 12:40:00+00:00	1.36	109.8
2016-09-12 12:45:00+00:00	1.36	111.16
2016-09-12 12:50:00+00:00	1.4	112.56
2016-09-12 12:55:00+00:00	1.36	113.92
2016-09-12 13:00:00+00:00	1.36	115.28
2016-09-12 13:05:00+00:00	1.32	116.6
2016-09-12 13:10:00+00:00	1.36	117.96
2016-09-12 13:15:00+00:00	1.36	119.32
2016-09-12 13:20:00+00:00	1.32	120.64
2016-09-12 13:25:00+00:00	1.36	122.0
2016-09-12 13:30:00+00:00	1.32	123.32
2016-09-12 13:35:00+00:00	1.36	124.68
2016-09-12 13:40:00+00:00	1.32	126.0
2016-09-12 13:45:00+00:00	1.4	127.4
2016-09-12 13:50:00+00:00	1.36	128.76
2016-09-12 13:55:00+00:00	1.36	130.12
2016-09-12 14:00:00+00:00	1.4	131.52
2016-09-12 14:05:00+00:00	1.36	132.88
2016-09-12 14:10:00+00:00	1.36	134.24
2016-09-12 14:15:00+00:00	1.36	135.6
2016-09-12 14:20:00+00:00	1.32	136.92
2016-09-12 14:25:00+00:00	1.32	138.24
2016-09-12 14:30:00+00:00	1.32	139.56
2016-09-12 14:35:00+00:00	1.28	140.84
2016-09-12 14:40:00+00:00	1.32	142.16
2016-09-12 14:45:00+00:00	1.24	143.4
2016-09-12 14:50:00+00:00	1.12	144.52
2016-09-12 14:55:00+00:00	1.12	145.64
2016-09-12 15:00:00+00:00	1.08	146.72
2016-09-12 15:05:00+00:00	1.04	147.76
2016-09-12 15:10:00+00:00	0.92	148.68
2016-09-12 15:15:00+00:00	0.92	149.6
2016-09-12 15:20:00+00:00	0.92	150.52
2016-09-12 15:25:00+00:00	0.92	151.44
2016-09-12 15:30:00+00:00	0.96	152.4
2016-09-12 15:35:00+00:00	0.92	153.32
2016-09-12 15:40:00+00:00	0.92	154.24
2016-09-12 15:45:00+00:00	0.92	155.16
2016-09-12 15:50:00+00:00	0.92	156.08
2016-09-12 15:55:00+00:00	0.92	157.0
2016-09-12 16:00:00+00:00	1.04	158.04
2016-09-12 16:05:00+00:00	1.08	159.12
2016-09-12 16:10:00+00:00	1.16	160.28
2016-09-12 16:15:00+00:00	1.24	161.52
2016-09-12 16:20:00+00:00	1.36	162.88
2016-09-12 16:25:00+00:00	1.36	164.24
2016-09-12 16:30:00+00:00	1.36	165.6
2016-09-12 16:35:00+00:00	1.4	167.0
2016-09-12 16:40:00+00:00	1.44	168.44
2016-09-12 16:45:00+00:00	1.4	169.84
2016-09-12 16:50:00+00:00	1.44	171.28
2016-09-12 16:55:00+00:00	1.4	172.68
2016-09-12 17:00:00+00:00	1.4	174.08
2016-09-12 17:05:00+00:00	1.44	175.52
2016-09-12 17:10:00+00:00	1.4	176.92
2016-09-12 17:15:00+00:00	1.4	178.32
2016-09-12 17:20:00+00:00	1.4	179.72
2016-09-12 17:25:00+00:00	1.4	181.12
2016-09-12 17:30:00+00:00	1.44	182.56
2016-09-12 17:35:00+00:00	1.4	183.96
2016-09-12 17:40:00+00:00	1.4	185.36
2016-09-12 17:45:00+00:00	1.4	186.76
2016-09-12 17:50:00+00:00	1.4	188.16
2016-09-12 17:55:00+00:00	1.36	189.52
2016-09-12 18:00:00+00:00	1.4	190.92
2016-09-12 18:05:00+00:00	1.36	192.28
2016-09-12 18:10:00+00:00	1.36	193.64
2016-09-12 18:15:00+00:00	1.4	195.04
2016-09-12 18:20:00+00:00	1.4	196.44
2016-09-12 18:25:00+00:00	1.64	198.08
2016-09-12 18:30:00+00:00	1.6	199.68
2016-09-12 18:35:00+00:00	1.6	201.28
2016-09-12 18:40:00+00:00	1.6	202.88
2016-09-12 18:45:00+00:00	1.6	204.48
2016-09-12 18:50:00+00:00	1.56	206.04
2016-09-12 18:55:00+00:00	1.52	207.56
2016-09-12 19:00:00+00:00	1.6	209.16
2016-09-12 19:05:00+00:00	1.6	210.76
2016-09-12 19:10:00+00:00	1.6	212.36
2016-09-12 19:15:00+00:00	1.36	213.72
2016-09-12 19:20:00+00:00	1.36	215.08
2016-09-12 19:25:00+00:00	1.44	216.52
2016-09-12 19:30:00+00:00	1.32	217.84
2016-09-12 19:35:00+00:00	1.32	219.16
2016-09-12 19:40:00+00:00	1.24	220.4
2016-09-12 19:45:00+00:00	1.28	221.68
2016-09-12 19:50:00+00:00	1.24	222.92
2016-09-12 19:55:00+00:00	1.24	224.16
2016-09-12 20:00:00+00:00	1.4	225.56
2016-09-12 20:05:00+00:00	1.52	227.08
2016-09-12 20:10:00+00:00	1.28	228.36
2016-09-12 20:15:00+00:00	1.16	229.52
2016-09-12 20:20:00+00:00	1.2	230.72
2016-09-12 20:25:00+00:00	1.2	231.92
2016-09-12 20:30:00+00:00	1.2	233.12
2016-09-12 20:35:00+00:00	1.2	234.32
2016-09-12 20:40:00+00:00	1.2	235.52
2016-09-12 20:45:00+00:00	1.16	236.68
2016-09-12 20:50:00+00:00	1.2	237.88
2016-09-12 20:55:00+00:00	1.2	239.08
2016-09-12 21:00:00+00:00	1.16	240.24
2016-09-12 21:05:00+00:00	1.2	241.44
2016-09-12 21:10:00+00:00	1.16	242.6
2016-09-12 21:15:00+00:00	1.24	243.84
2016-09-12 21:20:00+00:00	1.28	245.12
2016-09-12 21:25:00+00:00	1.28	246.4
2016-09-12 21:30:00+00:00	1.32	247.72
2016-09-12 21:35:00+00:00	1.4	249.12
2016-09-12 21:40:00+00:00	1.4	250.52
2016-09-12 21:45:00+00:00	1.44	251.96
2016-09-12 21:50:00+00:00	1.48	253.44
2016-09-12 21:55:00+00:00	1.48	254.92
2016-09-12 22:00:00+00:00	1.48	256.4
2016-09-12 22:05:00+00:00	1.52	257.92
2016-09-12 22:10:00+00:00	1.56	259.48
2016-09-12 22:15:00+00:00	1.52	261.0
2016-09-12 22:20:00+00:00	1.6	262.6
2016-09-12 22:25:00+00:00	1.56	264.16
2016-09-12 22:30:00+00:00	1.56	265.72
2016-09-12 22:35:00+00:00	1.56	267.28
2016-09-12 22:40:00+00:00	1.56	268.84
2016-09-12 22:45:00+00:00	1.56	270.4
2016-09-12 22:50:00+00:00	1.52	271.92
2016-09-12 22:55:00+00:00	1.6	273.52
2016-09-12 23:00:00+00:00	1.56	275.08
2016-09-12 23:05:00+00:00	1.56	276.64
2016-09-12 23:10:00+00:00	1.56	278.2
2016-09-12 23:15:00+00:00	1.6	279.8
2016-09-12 23:20:00+00:00	1.56	281.36
2016-09-12 23:25:00+00:00	1.56	282.92
2016-09-12 23:30:00+00:00	1.56	284.48
2016-09-12 23:35:00+00:00	1.56	286.04
2016-09-12 23:40:00+00:00	1.56	287.6
2016-09-12 23:45:00+00:00	1.52	289.12
2016-09-12 23:50:00+00:00	1.56	290.68
2016-09-12 23:55:00+00:00	1.44	292.12
2016-09-13 00:00:00+00:00	1.48	293.6
2016-09-13 00:05:00+00:00	1.4	295.0
2016-09-13 00:10:00+00:00	1.36	296.36
2016-09-13 00:15:00+00:00	1.36	297.72
2016-09-13 00:20:00+00:00	1.28	299.0
2016-09-13 00:25:00+00:00	1.24	300.24
2016-09-13 00:30:00+00:00	1.24	301.48
2016-09-13 00:35:00+00:00	1.24	302.72
2016-09-13 00:40:00+00:00	1.2	303.92
2016-09-13 00:45:00+00:00	1.2	305.12
2016-09-13 00:50:00+00:00	1.2	306.32
2016-09-13 00:55:00+00:00	1.12	307.44
2016-09-13 01:00:00+00:00	1.08	308.52
2016-09-13 01:05:00+00:00	1.0	309.52
2016-09-13 01:10:00+00:00	0.92	310.44
2016-09-13 01:15:00+00:00	0.88	311.32
2016-09-13 01:20:00+00:00	0.92	312.24
2016-09-13 01:25:00+00:00	0.88	313.12
2016-09-13 01:30:00+00:00	0.84	313.96
2016-09-13 01:35:00+00:00	0.84	314.8
